TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000003833,2025-01-02T00:01:10,70,1,C0005765,T002351,227.0,0,,42.0520225748364,-87.49165165842803,42.07592244092464,-87.49508665327463
TX000000003683,2025-01-02T00:03:11,191,1,C0004830,T001281,1.63,0,,41.65544690649878,-87.62676716788687,41.628067872488266,-87.58730436100988
TX000000004158,2025-01-02T00:03:25,205,1,C0008070,T002818,18.69,0,,41.951210682613684,-87.91368374056236,41.9178889945351,-87.81865980050921
TX000000004788,2025-01-02T00:03:39,219,1,C0012232,T000957,23.53,0,,41.589846111589544,-87.50001572918713,41.549183599678635,-87.55129483061859
TX000000005164,2025-01-02T00:03:48,228,1,C0014639,T002786,17.05,0,,41.90306294154483,-87.18004428925079,41.869906642066844,-87.0939340807192
TX000000004772,2025-01-02T00:04:18,258,1,C0012114,T001120,22.98,0,,41.57511441655539,-87.63550976587833,41.55773264542047,-87.67431797271539
TX000000002995,2025-01-02T00:04:26,266,1,C0000085,T001688,9.82,0,,42.19093302517863,-87.76397654258685,42.272539760938464,-87.81139294520007
TX000000004680,2025-01-02T00:06:00,360,1,C0011536,T000516,46.46,0,,41.94920314452329,-88.00722264892507,41.988101167634156,-88.02217852093901
TX000000004719,2025-01-02T00:06:32,392,1,C0011775,T002783,24.19,0,,42.01330807818981,-87.25593114660239,41.94556686827835,-87.28393695165113
TX000000005079,2025-01-02T00:06:38,398,1,C0014156,T000046,48.66,0,,41.63001000012173,-87.47314000977411,41.57795367541609,-87.52596453628311
TX000000005379,2025-01-02T00:06:58,418,1,C0016147,T001154,128.84,0,,41.91523011410178,-87.97188581238377,41.91980691267835,-87.97462131721107
TX000000004894,2025-01-02T00:07:33,453,1,C0012957,T002820,63.76,0,,42.12999341661697,-87.97649376396724,42.078544602370535,-88.00007180070394
TX000000003277,2025-01-02T00:07:43,463,1,C0002094,T001348,17.39,0,,42.21305747930009,-87.88294335095947,42.196183957776896,-87.94871501469025
TX000000005588,2025-01-02T00:07:54,474,1,C0017451,T000372,63.41,0,,42.046553899585206,-87.62904103517045,42.05529793089666,-87.653227199584
TX000000004307,2025-01-02T00:08:14,494,1,C0009055,T000911,71.01,0,,41.96807596150509,-87.67517653110122,41.99918483219576,-87.60908113986397
TX000000005168,2025-01-02T00:08:34,514,1,C0014649,T002495,148.57,0,,42.262044414470566,-87.70576458302067,42.3098938412486,-87.78531708803405
TX000000004505,2025-01-02T00:09:11,551,1,C0010444,T000041,37.59,0,,41.4500851225872,-87.58826016711402,41.430695897947736,-87.65354982891748
TX000000003106,2025-01-02T00:09:52,592,1,C0000882,T002121,47.92,0,,41.88545919315316,-87.2933705814759,41.844944357086106,-87.3083143602843
