TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000002108,2025-01-01T00:00:10,10,0,C0014334,T000943,5.45,0,,41.82079435955885,-87.94459042262436,41.88663106756934,-87.99821435666833
TX000000001833,2025-01-01T00:00:56,56,0,C0012619,T001392,17.68,0,,41.523067907054525,-87.4685799791198,41.53991680047406,-87.54162268513839
TX000000002825,2025-01-01T00:01:53,113,0,C0018837,T002579,72.84,0,,42.09742603767454,-87.40059428138441,42.12711061657775,-87.3133982725884
TX000000001509,2025-01-01T00:02:44,164,0,C0010410,T000666,28.47,0,,41.775335411976826,-87.27802234287977,41.79247995928385,-87.38716304387981
TX000000001745,2025-01-01T00:02:49,169,0,C0012104,T000275,17.22,0,,41.8418905461378,-87.90257308177877,41.880731320862054,-87.98001447998752
TX000000000774,2025-01-01T00:03:11,191,0,C0005340,T002356,14.09,0,,41.62617953913316,-87.69066843113784,41.60833476722324,-87.75657412640831
TX000000001080,2025-01-01T00:03:13,193,0,C0007349,T001382,40.3,0,,42.22264810093445,-87.47933508603519,42.13814588528758,-87.44245468961287
TX000000000777,2025-01-01T00:03:48,228,0,C0005372,T000757,138.52,0,,42.26548316987539,-87.76792094664269,42.27160450461805,-87.65414163338357
TX000000002789,2025-01-01T00:04:07,247,0,C0018591,T000703,26.89,0,,42.294236966640035,-87.7129675963186,42.34053831734194,-87.77174647005766
TX000000000009,2025-01-01T00:04:44,284,0,C0000101,T000558,4.92,0,,41.98485426736047,-87.77929576404132,42.07129985938172,-87.79365333089996
TX000000001967,2025-01-01T00:05:01,301,0,C0013526,T001763,26.59,0,,42.139252120593746,-87.95424204184062,42.09772215493886,-87.96343147421968
TX000000002975,2025-01-01T00:05:19,319,0,C0019942,T002009,48.08,0,,42.15967643397926,-87.91284107729616,42.16908714962826,-87.93734681531014
TX000000001202,2025-01-01T00:05:20,320,0,C0008182,T002060,23.06,0,,41.54915707191149,-87.4455395896337,41.50869955321907,-87.52525301674488
TX000000000891,2025-01-01T00:05:54,354,0,C0006155,T002457,25.98,0,,41.72372636218348,-87.20848129634305,41.63996179283819,-87.23174672724143
TX000000001990,2025-01-01T00:06:33,393,0,C0013700,T001189,33.69,0,,42.10114644725728,-87.46408087897582,42.105956831708944,-87.50546732297872
