TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000039919,2025-01-14T00:00:04,4,13,C0005655,T001518,129.38,0,,42.0192059319815,-87.3770799329062,42.02551270040174,-87.35839659173158
TX000000041917,2025-01-14T00:00:33,33,13,C0018891,T001384,43.72,0,,41.77854724945325,-87.4078429287031,41.83577576888921,-87.31550211310547
TX000000039640,2025-01-14T00:01:35,95,13,C0003677,T001747,16.9,0,,41.85317456299068,-87.66892608054137,41.81033713291778,-87.63303776158716
TX000000041969,2025-01-14T00:02:04,124,13,C0019260,T002465,20.34,0,,41.94879913071768,-87.99607794804426,41.87105184284981,-87.97368223595076
TX000000041055,2025-01-14T00:02:11,131,13,C0013004,T002265,157.52,0,,41.89904933006119,-87.46831151072396,41.82187712891215,-87.451326314714
TX000000041244,2025-01-14T00:02:36,156,13,C0014260,T001746,13.82,0,,41.692429986618926,-87.99145107091066,41.65735939952905,-87.99370977891193
TX000000041676,2025-01-14T00:02:52,172,13,C0017140,T001170,13.69,0,,41.70718105473086,-87.76505382185815,41.76914458655691,-87.81803354063248
TX000000040737,2025-01-14T00:03:28,208,13,C0011073,T000957,15.27,0,,41.57704311709124,-87.60487523552693,41.549183599678635,-87.55129483061859
TX000000041489,2025-01-14T00:03:55,235,13,C0015864,T001918,31.59,0,,42.293574342487375,-87.62615340537218,42.37296727237056,-87.65928622745474
TX000000039509,2025-01-14T00:05:33,333,13,C0002817,T002575,66.42,0,,41.75035585591276,-87.8292240151432,41.757033206744644,-87.89665786924668
TX000000040104,2025-01-14T00:06:28,388,13,C0007026,T000424,34.02,0,,41.76508480782584,-87.28406437684697,41.80808749327137,-87.23271907087995
TX000000039972,2025-01-14T00:07:01,421,13,C0005953,T001976,53.95,0,,42.130920396041965,-87.3089265206718,42.10714241090763,-87.37305495797219
TX000000039644,2025-01-14T00:07:03,423,13,C0003709,T001189,131.56,0,,42.090770230490506,-87.62485891147811,42.105956831708944,-87.50546732297872
TX000000040398,2025-01-14T00:07:15,435,13,C0008822,T000608,21.41,0,,41.70206349460492,-87.28058432693265,41.749949584546776,-87.29111427344604
TX000000039487,2025-01-14T00:07:24,444,13,C0002630,T002262,20.18,0,,41.6780660368389,-87.47315955547627,41.730156568589706,-87.53763250044487
TX000000041471,2025-01-14T00:07:38,458,13,C0015720,T001671,22.74,0,,41.62720050404638,-87.82267232388322,41.616672638740575,-87.74970300457339
TX000000041444,2025-01-14T00:07:53,473,13,C0015552,T001510,59.88,0,,41.64845568231961,-87.73171878651931,41.6793067272285,-87.69107582333102
TX000000041847,2025-01-14T00:08:00,480,13,C0018412,T000558,196.43,0,,42.07194759484538,-87.73824952379418,42.07129985938172,-87.79365333089996
TX000000039892,2025-01-14T00:08:00,480,13,C0005465,T002600,56.42,0,,41.87364830157678,-87.35464994274938,41.83749104617783,-87.28555125175023
TX000000040698,2025-01-14T00:08:03,483,13,C0010832,T000820,77.19,0,,41.879574094263944,-87.60241278175293,41.90929161927699,-87.57815987675244
TX000000041884,2025-01-14T00:08:05,485,13,C0018702,T002566,18.47,0,,41.58532909475293,-87.47683989345381,41.6109390099026,-87.4764777117553
TX000000040919,2025-01-14T00:08:20,500,13,C0012221,T002635,57.93,0,,41.649569963250244,-87.97144231692755,41.64774110637732,-88.01606037956915
TX000000042050,2025-01-14T00:08:31,511,13,C0019846,T000528,12.06,0,,42.171081563004286,-87.84865611788314,42.18729923725041,-87.88534565153647
TX000000039123,2025-01-14T00:08:40,520,13,C0000033,T001569,12.0,0,,41.88869375475083,-87.54979317606254,41.84809762283946,-87.46041159801965
TX000000039835,2025-01-14T00:09:29,569,13,C0005034,T001600,9.49,0,,41.49205777005121,-87.61749635737522,41.53391528905729,-87.63619184759727
TX000000039205,2025-01-14T00:09:43,583,13,C0000586,T000979,38.65,0,,41.869153404538956,-87.37192827867005,41.92885187385141,-87.36487965456959
TX000000040592,2025-01-14T00:10:10,610,13,C0010035,T002932,42.08,0,,41.95379804459015,-88.04751394283518,41.910749976862135,-88.040275935444
TX000000041901,2025-01-14T00:10:55,655,13,C0018770,T001151,16.47,0,,42.058879379489184,-87.79257107790806,42.090752707379856,-87.8645788938138
TX000000039549,2025-01-14T00:11:37,697,13,C0003104,T000558,16.34,0,,42.036595056322994,-87.8205059523711,42.07129985938172,-87.79365333089996
TX000000040934,2025-01-14T00:12:15,735,13,C0012294,T000741,25.12,0,,41.55729684139023,-87.82540074990276,41.52723286281098,-87.88972910809571
TX000000040511,2025-01-14T00:12:39,759,13,C0009590,T000327,9.88,0,,41.65912626898275,-87.43073001577115,41.71796627593877,-87.36824200796458
TX000000041994,2025-01-14T00:13:19,799,13,C0019427,T002416,21.52,0,,41.9747892787875,-87.78782163939267,41.91082787775185,-87.78211371986401
TX000000042013,2025-01-14T00:13:26,806,13,C0019618,T002109,136.38,0,,41.65774112845271,-87.3262791505955,41.74507584399657,-87.3052041464162
TX000000039333,2025-01-14T00:14:23,863,13,C0001581,T002928,14.28,0,,42.017640446227205,-87.92148403507724,42.056914560705614,-87.94279367860216
TX000000039432,2025-01-14T00:14:37,877,13,C0002263,T002806,69.98,0,,41.699491751576666,-87.90327979274409,41.6356834429066,-87.86166249149568
TX000000041443,2025-01-14T00:15:02,902,13,C0015550,T001058,17.43,0,,41.59256641130478,-87.72191372284634,41.531235103957364,-87.6344153162145
TX000000040820,2025-01-14T00:15:08,908,13,C0011587,T002143,2.29,0,,42.072476025712945,-87.80692626342996,42.115517135162456,-87.90104189352934
TX000000040529,2025-01-14T00:15:58,958,13,C0009701,T001843,25.99,0,,41.505641095664984,-87.7298769094115,41.481145552617505,-87.62651433878344
TX000000040338,2025-01-14T00:15:58,958,13,C0008404,T002163,22.92,0,,42.26141863598884,-87.76693358403107,42.33428358051371,-87.76462646677122
TX000000041660,2025-01-14T00:16:43,1003,13,C0017001,T000156,134.79,0,,41.88617041828921,-87.50470787412225,41.89294443331179,-87.54413874145772
TX000000040149,2025-01-14T00:16:51,1011,13,C0007280,T001348,39.24,0,,42.164227426144386,-87.91306858290307,42.196183957776896,-87.94871501469025
TX000000040717,2025-01-14T00:16:59,1019,13,C0010949,T000412,51.58,0,,41.494315193913934,-87.76036222234492,41.430923697130055,-87.77312579915282
TX000000041250,2025-01-14T00:17:56,1076,13,C0014296,T002429,39.29,0,,42.09194306415752,-87.76251280038568,42.097054281406365,-87.75909592545808
TX000000039165,2025-01-14T00:18:46,1126,13,C0000324,T001260,34.01,0,,41.5846555080149,-87.57266927664199,41.58299023469609,-87.6585554343086
TX000000041045,2025-01-14T00:19:05,1145,13,C0012944,T001605,9.3,0,,41.56706757989119,-87.32880816742991,41.53870055089193,-87.25317426422149
TX000000039884,2025-01-14T00:19:55,1195,13,C0005400,T000794,45.5,0,,41.99066316722151,-87.74829764838863,41.95348016965157,-87.80558962080659
TX000000039672,2025-01-14T00:20:19,1219,13,C0003871,T001972,16.16,0,,42.01404154637302,-87.96384320703454,42.07865884287572,-88.00019372776104
TX000000039735,2025-01-14T00:20:44,1244,13,C0004364,T001612,19.47,0,,41.63937623585817,-87.97555146606234,41.70954542557523,-87.97379408978301
TX000000041477,2025-01-14T00:21:04,1264,13,C0015758,T000349,22.71,0,,42.158964015836595,-87.50353034694615,42.166968167491106,-87.59098807506606
TX000000041077,2025-01-14T00:21:13,1273,13,C0013193,T001952,2.84,0,,41.92649723135393,-87.250306031959,41.95891011149829,-87.14156027300736
TX000000040000,2025-01-14T00:21:20,1280,13,C0006273,T001517,11.05,0,,41.821298321283244,-87.24491636720013,41.843761569760666,-87.14472430109971
TX000000041764,2025-01-14T00:21:32,1292,13,C0017751,T000611,107.96,0,,41.73772394069462,-87.52431052928388,41.728852816676174,-87.55461327738819
TX000000039817,2025-01-14T00:22:44,1364,13,C0004927,T001689,12.83,0,,41.810251695850795,-87.69341476470731,41.81450470459181,-87.77752197159181
TX000000041220,2025-01-14T00:23:30,1410,13,C0014024,T000169,69.06,0,,41.70521642847477,-87.87535451222095,41.618713711480645,-87.90614537062622
TX000000040334,2025-01-14T00:24:04,1444,13,C0008387,T002373,106.11,0,,41.793044215780355,-87.32747689136076,41.71073494709173,-87.2852453475921
TX000000041491,2025-01-14T00:24:06,1446,13,C0015869,T000491,94.76,0,,42.10984433820528,-87.28590805232082,42.158976815172984,-87.24160242127374
TX000000040510,2025-01-14T00:24:22,1462,13,C0009590,T002404,58.09,0,,41.65912626898275,-87.43073001577115,41.720274739898194,-87.4717716621239
TX000000041332,2025-01-14T00:25:20,1520,13,C0014803,T002953,62.81,0,,42.06902815256825,-87.29386763728125,42.019260408426426,-87.23008377072446
TX000000039797,2025-01-14T00:25:38,1538,13,C0004813,T001499,102.14,0,,41.88043031439615,-87.48083825331092,41.877001928407566,-87.54486353205185
TX000000041247,2025-01-14T00:26:11,1571,13,C0014279,T002463,12.02,0,,41.76969384620439,-87.8153276048819,41.82749868572333,-87.73294043518271
TX000000040826,2025-01-14T00:27:45,1665,13,C0011610,T000570,82.2,0,,42.11098738048527,-87.38300276549808,42.12807123280999,-87.26425312151085
TX000000040966,2025-01-14T00:30:00,1800,13,C0012519,T002493,49.26,0,,42.20735583832508,-87.4523717159167,42.243190496410804,-87.55279046086397
TX000000040070,2025-01-14T00:30:11,1811,13,C0006779,T000324,31.19,0,,41.70067206388825,-87.58365748568866,41.68728656065094,-87.60295977789978
TX000000039206,2025-01-14T00:31:23,1883,13,C0000608,T000619,189.72,0,,41.96510331372974,-87.83072460755349,41.967169598249924,-87.73772546764991
