TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000009086,2025-01-04T00:00:06,6,3,C0000765,T002607,66.62,0,,41.7825054604039,-87.20929982800929,41.729486614735244,-87.28857583387176
TX000000009304,2025-01-04T00:00:12,12,3,C0002326,T002782,55.59,0,,41.84549295313408,-87.91025478182765,41.91860395529543,-87.97236526610797
TX000000011319,2025-01-04T00:00:31,31,3,C0015561,T000240,23.9,0,,42.05369820194197,-87.61848985039124,42.076934378708685,-87.62526978382692
TX000000011051,2025-01-04T00:01:01,61,3,C0013701,T002938,35.63,0,,41.63350075579719,-87.81345741811252,41.71213733526391,-87.76914138584189
TX000000009925,2025-01-04T00:01:02,62,3,C0006364,T001779,19.38,0,,41.89232935932973,-87.59695874696737,41.81971371162459,-87.62731362808036
TX000000011123,2025-01-04T00:01:02,62,3,C0014290,T000043,28.88,0,,41.66464050777563,-87.35973666728351,41.646355816178875,-87.30319281889275
TX000000011881,2025-01-04T00:01:07,67,3,C0019027,T001142,41.57,0,,41.908398207004986,-87.9701798859054,41.97358359169725,-88.0053839235944
TX000000009401,2025-01-04T00:02:05,125,3,C0002947,T002804,195.18,0,,41.82890885125009,-88.05433583961096,41.771196700853054,-87.98925921210697
TX000000009289,2025-01-04T00:02:29,149,3,C0002215,T002846,51.26,0,,41.51166233290149,-87.56661847887551,41.441219449332976,-87.58940129216556
TX000000011975,2025-01-04T00:02:39,159,3,C0019574,T000768,26.73,0,,41.63962951157303,-87.41365319059234,41.66453925716228,-87.3791189353706
TX000000011519,2025-01-04T00:02:54,174,3,C0016835,T000355,62.7,0,,41.92861559935089,-87.82661883211446,41.8892251107314,-87.74266797054158
TX000000009221,2025-01-04T00:03:31,211,3,C0001803,T000227,54.16,0,,42.2387943158725,-87.67229452282308,42.26391912160946,-87.59951621478056
TX000000011905,2025-01-04T00:03:33,213,3,C0019135,T002369,35.45,0,,41.96098975956121,-87.72490445340128,41.93428147745615,-87.83873522149474
TX000000011221,2025-01-04T00:03:48,228,3,C0014918,T002480,129.49,0,,41.92261634371789,-87.46693207624071,41.99528415518096,-87.42171243874266
TX000000010038,2025-01-04T00:03:57,237,3,C0007056,T001657,147.28,0,,42.098520220380514,-87.62518994113259,42.10386087442836,-87.57685518444298
TX000000011251,2025-01-04T00:04:05,245,3,C0015115,T000926,132.02,0,,41.798854654102705,-87.39855463558928,41.83685762327367,-87.46612349643068
TX000000010207,2025-01-04T00:04:06,246,3,C0008160,T001699,48.57,0,,42.20887659599621,-87.52426993518674,42.195718275807074,-87.60898046170405
TX000000009650,2025-01-04T00:04:14,254,3,C0004572,T001486,32.88,0,,41.84366674982112,-87.60099878235151,41.8489864136041,-87.68588584668986
TX000000011404,2025-01-04T00:05:16,316,3,C0016066,T000577,25.97,0,,42.140196189854976,-87.31689104816527,42.086144223822394,-87.23001027968424
TX000000009139,2025-01-04T00:06:40,400,3,C0001165,T000643,14.64,0,,42.10672461837413,-87.61462599876637,42.08052078596938,-87.54634405042061
TX000000011605,2025-01-04T00:07:40,460,3,C0017353,T000598,20.12,0,,41.68304027814491,-87.78705224588765,41.72656692276343,-87.68172452810198
TX000000010193,2025-01-04T00:07:45,465,3,C0008089,T002998,4.97,0,,42.14483618685732,-87.66141060698332,42.191660522245066,-87.73639966264763
TX000000010618,2025-01-04T00:07:47,467,3,C0011008,T000460,61.65,0,,41.82012565338032,-87.86106681238451,41.81755129397042,-87.7789658849938
TX000000011224,2025-01-04T00:07:57,477,3,C0014956,T000785,73.38,0,,41.77570056309702,-87.97332227017702,41.80639378178745,-88.00037242009208
TX000000011702,2025-01-04T00:08:51,531,3,C0017957,T000062,12.31,0,,42.09097909205233,-87.85408715756313,42.05121795907876,-87.93435385137714
TX000000011935,2025-01-04T00:09:37,577,3,C0019296,T002116,19.72,0,,41.84651265962363,-87.68716380287677,41.85413121820103,-87.72242778393206
TX000000009084,2025-01-04T00:09:42,582,3,C0000753,T000408,103.35,0,,42.240609166010245,-87.46685141915486,42.22593010453886,-87.468084413657
TX000000011472,2025-01-04T00:10:08,608,3,C0016539,T001141,5.45,0,,41.79389676971235,-87.35112203033856,41.754533946319086,-87.32972283253055
TX000000009525,2025-01-04T00:10:22,622,3,C0003772,T000977,18.71,0,,41.93946050977379,-87.43970652403549,41.85311822335137,-87.46937643082042
TX000000010787,2025-01-04T00:10:24,624,3,C0012071,T001484,89.98,0,,41.91021461122636,-87.9273976228885,41.856196749342736,-87.85237532266778
TX000000010518,2025-01-04T00:10:34,634,3,C0010266,T000766,59.65,0,,41.85619515936669,-87.33615042308423,41.85633009721722,-87.29750748202812
TX000000010864,2025-01-04T00:11:23,683,3,C0012636,T001197,22.3,0,,42.13618799757629,-87.34074710846016,42.160570263681066,-87.4103800941897
TX000000010114,2025-01-04T00:14:29,869,3,C0007623,T001354,15.69,0,,41.649957705820206,-87.24431453080135,41.5967532484378,-87.23803253649702
