TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000024721,2025-01-09T00:00:03,3,8,C0003670,T002814,23.58,0,,42.178559650050914,-87.31961014408036,42.09853530615041,-87.35094560041506
TX000000024631,2025-01-09T00:00:12,12,8,C0003096,T002040,59.14,0,,41.71261935448666,-87.89829712015775,41.69122100738257,-87.8551436036263
TX000000026073,2025-01-09T00:00:34,34,8,C0012933,T002938,103.42,0,,41.7716541990724,-87.8216740851195,41.71213733526391,-87.76914138584189
TX000000025316,2025-01-09T00:00:37,37,8,C0007930,T001720,22.45,0,,41.92169210781412,-87.68118905777882,41.892414359946756,-87.72995928442602
TX000000026105,2025-01-09T00:00:43,43,8,C0013109,T001273,14.46,0,,41.502514610419176,-87.79233259887317,41.42137370635803,-87.83189467883571
TX000000024505,2025-01-09T00:00:46,46,8,C0002411,T001549,5.12,0,,41.904070193754166,-87.41430826607157,41.9659413283286,-87.37161323248827
TX000000026811,2025-01-09T00:00:59,59,8,C0017815,T002643,9.12,0,,41.56135412402673,-87.94305633589047,41.53263095704866,-87.83499402610204
TX000000024575,2025-01-09T00:01:11,71,8,C0002852,T000439,56.67,0,,42.00180396821995,-87.83312895794464,42.034918703045214,-87.9039957689121
TX000000024469,2025-01-09T00:02:15,135,8,C0002143,T001149,9.81,0,,41.91269516718416,-87.37860376834183,41.84616499797875,-87.31225948056628
TX000000027062,2025-01-09T00:02:54,174,8,C0019546,T000592,5.45,0,,42.00052896165962,-87.94501691971182,42.0374833044973,-88.00312493112155
TX000000024848,2025-01-09T00:04:05,245,8,C0004559,T002235,33.41,0,,41.783379963595955,-87.84376684240597,41.83461875613856,-87.79690073669742
TX000000024915,2025-01-09T00:04:09,249,8,C0004991,T000319,30.61,0,,41.82953153789189,-87.77170897244608,41.81883144919029,-87.72006045799911
TX000000026476,2025-01-09T00:05:51,351,8,C0015696,T002480,34.47,0,,41.9812397628069,-87.3675607091534,41.99528415518096,-87.42171243874266
TX000000026100,2025-01-09T00:05:58,358,8,C0013085,T000640,16.58,0,,42.12269673959078,-87.43383456874575,42.1003698052917,-87.39153054183835
TX000000024840,2025-01-09T00:07:01,421,8,C0004511,T001018,6.46,0,,42.06072532159329,-87.86235174023052,41.98039250724121,-87.91084327186768
TX000000025117,2025-01-09T00:07:21,441,8,C0006449,T002121,35.94,0,,41.841786260959424,-87.37757322777564,41.844944357086106,-87.3083143602843
TX000000025810,2025-01-09T00:08:18,498,8,C0011147,T000319,41.86,0,,41.76797924566021,-87.63121742332686,41.81883144919029,-87.72006045799911
TX000000024385,2025-01-09T00:08:28,508,8,C0001566,T002516,19.51,0,,41.58702125422556,-87.86648739361029,41.56166987465347,-87.89398527371807
TX000000026277,2025-01-09T00:08:51,531,8,C0014434,T001664,5.4,0,,42.16239118951231,-87.49775381764397,42.19319288323083,-87.57884123356948
TX000000024394,2025-01-09T00:09:14,554,8,C0001628,T002133,13.81,0,,42.24784481125749,-87.54637376026409,42.24861632935772,-87.53233569730172
TX000000026634,2025-01-09T00:09:25,565,8,C0016703,T001323,4.44,0,,41.68894861923848,-87.47786265972942,41.76356757499537,-87.43132970303397
