TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000001418,2025-01-16T00:00:09,9,0,C0009903,T000990,55.49,0,,41.5577562145767,-87.35306752872935,41.57115814665311,-87.40408680509177
TX000000001018,2025-01-16T00:02:27,147,0,C0007288,T001105,15.72,0,,42.0382517001607,-87.32816489449678,42.0054173264916,-87.28079407912061
TX000000000902,2025-01-16T00:03:10,190,0,C0006451,T000827,9.41,0,,41.79341932331368,-87.26664968334717,41.830889709475244,-87.16386008540148
TX000000001248,2025-01-16T00:03:14,194,0,C0008832,T000907,18.77,0,,42.02071649606876,-87.49580767865756,41.98869290595797,-87.58003677288697
TX000000000016,2025-01-16T00:03:23,203,0,C0000125,T000931,7.35,0,,41.87419998017064,-87.44520025392421,41.855056433010894,-87.5588827971768
TX000000000642,2025-01-16T00:03:31,211,0,C0004553,T001378,47.1,0,,41.74000188758829,-87.50260030988011,41.75639953043339,-87.41752846315246
TX000000000604,2025-01-16T00:03:40,220,0,C0004283,T001458,35.26,0,,41.683177685880516,-87.87912861103591,41.71023072703861,-87.95013095162244
TX000000001357,2025-01-16T00:03:50,230,0,C0009487,T000088,7.05,0,,42.255411097396134,-87.84377210761787,42.272093372243766,-87.77171892330888
TX000000000720,2025-01-16T00:04:55,295,0,C0005096,T000189,21.71,0,,41.777414361229184,-87.56634237043974,41.80214173128961,-87.57299156840081
TX000000000508,2025-01-16T00:05:35,335,0,C0003541,T001154,99.63,0,,41.99122445142062,-87.78435924156464,42.02744891222815,-87.88363294742236
TX000000001125,2025-01-16T00:09:56,596,0,C0007984,T001464,36.75,0,,42.02813087734889,-87.35459867769632,42.021546075038756,-87.2611792441541
TX000000001008,2025-01-16T00:10:52,652,0,C0007197,T000302,54.55,0,,41.9384437875915,-87.20132718615467,41.98120347830479,-87.16564425760684
TX000000001409,2025-01-16T00:11:13,673,0,C0009849,T000686,100.38,0,,41.999286941173594,-87.34603951314914,42.0048415485659,-87.36452204247172
TX000000000367,2025-01-16T00:11:36,696,0,C0002552,T001138,9.6,0,,42.01029584726579,-87.60278322886126,42.00252512052545,-87.62385225478923
TX000000000760,2025-01-16T00:14:08,848,0,C0005368,T001368,73.33,0,,41.92011843868248,-87.30892004770735,41.99972811613757,-87.34978048058748
TX000000000645,2025-01-16T00:14:26,866,0,C0004588,T000991,14.36,0,,41.97814234246112,-87.31184320152944,42.02530804680546,-87.2905244827581
TX000000000256,2025-01-16T00:14:56,896,0,C0001691,T001120,28.0,0,,41.85843836144584,-87.69709619418559,41.92605343642958,-87.72218402843814
TX000000000056,2025-01-16T00:16:49,1009,0,C0000353,T000673,34.6,0,,41.48153601439576,-87.46219330620116,41.47580744158309,-87.50150029916828
TX000000001221,2025-01-16T00:17:48,1068,0,C0008619,T000607,9.14,0,,41.7756867528154,-87.30796701644674,41.709179593430505,-87.36745945296776
TX000000000448,2025-01-16T00:19:03,1143,0,C0003053,T000411,146.33,0,,41.734253850786395,-87.38454861301867,41.71639617489336,-87.38518294529811
TX000000001006,2025-01-16T00:19:24,1164,0,C0007192,T000034,7.48,0,,42.07087291586354,-87.91915158771221,42.09395163794018,-87.92866198330914
TX000000000936,2025-01-16T00:22:23,1343,0,C0006671,T000411,28.59,0,,41.74192684583215,-87.3777641894435,41.71639617489336,-87.38518294529811
TX000000001380,2025-01-16T00:22:24,1344,0,C0009641,T000415,5.05,0,,41.98629373133252,-87.7986378168195,42.016483526009544,-87.72732103876682
TX000000000696,2025-01-16T00:22:26,1346,0,C0004900,T000911,33.67,0,,41.45303817454745,-87.51923927111807,41.4363382170606,-87.41476292773638
TX000000000769,2025-01-16T00:23:38,1418,0,C0005445,T000371,26.01,0,,42.030565539753795,-87.70019902592884,41.97838898434706,-87.6942317939966
TX000000001100,2025-01-16T00:23:47,1427,0,C0007837,T000918,30.9,0,,41.47188578636148,-87.7338233499885,41.47823527124294,-87.61478859834307
TX000000001402,2025-01-16T00:24:27,1467,0,C0009781,T000695,26.57,0,,42.08599057834161,-88.02142721608202,42.06365342318149,-88.11139491800489
TX000000000427,2025-01-16T00:25:07,1507,0,C0002924,T000131,42.49,0,,41.5599853823057,-87.77322705000513,41.601030429543314,-87.78773454263968
TX000000001175,2025-01-16T00:25:58,1558,0,C0008275,T001306,11.81,0,,42.22961790922814,-87.63341325873232,42.23080515111084,-87.54472059551304
TX000000000160,2025-01-16T00:26:25,1585,0,C0000968,T000565,77.6,0,,41.78873357265721,-87.7664298693247,41.73260939220058,-87.80718704194004
TX000000000331,2025-01-16T00:29:05,1745,0,C0002307,T000926,18.79,0,,42.17144931330819,-87.32949555201755,42.14295281923327,-87.3436225755677
TX000000001305,2025-01-16T00:32:15,1935,0,C0009173,T001320,33.77,0,,42.04225144124085,-87.23763943449336,42.038430012806266,-87.31393976885151
TX000000001011,2025-01-16T00:32:18,1938,0,C0007215,T000273,8.82,0,,41.61726812893435,-87.83757908561506,41.55240548201344,-87.88369126525787
