TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000013491,2025-01-05T00:00:01,1,4,C0009290,T000736,23.38,0,,41.47246898522473,-87.56222376703911,41.491677879772766,-87.58904355920924
TX000000013872,2025-01-05T00:00:20,20,4,C0011843,T000469,39.35,0,,42.093107455311895,-87.65367759431483,42.09263765404543,-87.64555349437359
TX000000015043,2025-01-05T00:00:43,43,4,C0019640,T001653,102.72,0,,41.912133671206576,-87.62633357289266,41.960654041038374,-87.71871024247432
TX000000012230,2025-01-05T00:01:15,75,4,C0001316,T001577,26.53,0,,41.631201427885834,-87.35120734578602,41.68474918471618,-87.35816075195336
TX000000013630,2025-01-05T00:01:26,86,4,C0010191,T000320,39.21,0,,41.69275343029035,-87.49245386290328,41.65270310785945,-87.45678531139141
TX000000012458,2025-01-05T00:01:51,111,4,C0002851,T002569,30.16,0,,42.22443223769099,-87.63923703826671,42.16031057491745,-87.60576782451537
TX000000013469,2025-01-05T00:01:54,114,4,C0009158,T001597,70.42,0,,41.47034701252428,-87.57943769808062,41.409360990369336,-87.57672030004572
TX000000013324,2025-01-05T00:02:49,169,4,C0008325,T002653,20.92,0,,41.71948774214819,-87.52095166629367,41.68083241840798,-87.53670817846451
TX000000014018,2025-01-05T00:03:12,192,4,C0012751,T002459,54.83,0,,42.13934718693149,-87.39113256214415,42.15618978503191,-87.34604095362302
TX000000014743,2025-01-05T00:03:52,232,4,C0017691,T001596,42.4,0,,41.89069245518907,-87.77458353296238,41.84670490062669,-87.69751679699509
TX000000012061,2025-01-05T00:04:03,243,4,C0000134,T000653,27.75,0,,41.85549422094256,-87.6626074849508,41.86159606978074,-87.73950916733061
TX000000013309,2025-01-05T00:04:40,280,4,C0008205,T001906,7.81,0,,42.040007131256814,-87.3221942134798,41.97913352044811,-87.32861607682239
TX000000012794,2025-01-05T00:06:01,361,4,C0005167,T001109,9.44,0,,42.006047261279456,-87.48539539415738,42.06564883706918,-87.50807233379241
TX000000013608,2025-01-05T00:07:36,456,4,C0010051,T000061,84.6,0,,41.945932321769305,-87.28614598078155,42.018738104998846,-87.31826468119654
TX000000015086,2025-01-05T00:08:12,492,4,C0006210,T001622,50.0,1,STOLEN_CARD_FAR_BURST,42.095270428396,-87.3578221465765,41.59200232333577,-88.01016419816428
TX000000015087,2025-01-05T00:08:36,516,4,C0006210,T001164,50.0,1,STOLEN_CARD_FAR_BURST,42.095270428396,-87.3578221465765,41.61364731564846,-87.89630816801353
TX000000012500,2025-01-05T00:09:20,560,4,C0003183,T000069,155.45,0,,41.973753082527494,-87.51334317457632,41.92081849628036,-87.42914031587557
TX000000014825,2025-01-05T00:09:39,579,4,C0018185,T002058,4.22,0,,41.48201808366325,-87.6933988307886,41.404982581416846,-87.68598656636469
TX000000013625,2025-01-05T00:10:17,617,4,C0010153,T002064,46.23,0,,41.97419222466184,-87.80586034649365,41.938171666388335,-87.89737932858571
TX000000014023,2025-01-05T00:10:49,649,4,C0012770,T002850,66.41,0,,41.782120327888535,-87.78713047549203,41.844730667803624,-87.75540810931325
TX000000014752,2025-01-05T00:11:00,660,4,C0017738,T001851,44.16,0,,42.114096905076636,-87.97826775106661,42.10338087680394,-87.98446816965665
TX000000014944,2025-01-05T00:11:19,679,4,C0018909,T000601,4.65,0,,41.88113575993804,-87.86398707232253,41.82781500157656,-87.79795738913302
TX000000013457,2025-01-05T00:11:45,705,4,C0009105,T002602,27.81,0,,41.6476262425327,-87.40652041485221,41.674472629862464,-87.38173630250019
TX000000012379,2025-01-05T00:12:13,733,4,C0002265,T002271,270.8,0,,41.643985540569275,-87.36876013978971,41.67852217752691,-87.30301201111634
TX000000012456,2025-01-05T00:12:45,765,4,C0002834,T002928,13.32,0,,42.0669180217253,-87.83115883957394,42.056914560705614,-87.94279367860216
TX000000014773,2025-01-05T00:12:56,776,4,C0017850,T000569,36.08,0,,41.5119484410421,-87.64418564734933,41.480948680942966,-87.68277319222076
TX000000012242,2025-01-05T00:13:19,799,4,C0001391,T002161,26.62,0,,41.8606547232715,-87.37758434242801,41.91033411333376,-87.29009023689362
TX000000014524,2025-01-05T00:13:51,831,4,C0016222,T001165,32.36,0,,42.18693841123943,-87.89090153111935,42.11870285964715,-87.84296173832941
TX000000014088,2025-01-05T00:14:23,863,4,C0013292,T001909,9.6,0,,42.11060918281357,-87.49733400022495,42.11164296616099,-87.41103047329958
TX000000013429,2025-01-05T00:14:42,882,4,C0008966,T001808,14.16,0,,41.881362693129276,-87.53654667010763,41.83023725989671,-87.54630315200066
TX000000013732,2025-01-05T00:15:53,953,4,C0010892,T000597,17.05,0,,42.06393928508201,-87.97610821474368,42.04013850567205,-87.98808543827384
TX000000012895,2025-01-05T00:16:06,966,4,C0005805,T000128,20.49,0,,42.24666119787479,-87.40321131041932,42.2176971400138,-87.50786262300394
TX000000014037,2025-01-05T00:16:28,988,4,C0012840,T000828,196.88,0,,42.129560338068735,-87.81836762455309,42.07340158100827,-87.82132312161045
TX000000013463,2025-01-05T00:16:37,997,4,C0009128,T000921,186.19,0,,41.50596017983105,-87.54236495005637,41.48706332320641,-87.62445756292291
TX000000013856,2025-01-05T00:17:01,1021,4,C0011675,T002735,228.63,0,,41.88859535361748,-87.63848262916451,41.867990633145,-87.61032486927704
TX000000014326,2025-01-05T00:18:02,1082,4,C0015014,T000923,40.97,0,,41.56247494089005,-87.62511282661656,41.59500299508175,-87.71468750294552
TX000000012948,2025-01-05T00:20:31,1231,4,C0006148,T001342,18.15,0,,41.616056867619044,-87.42438045263803,41.570828777938345,-87.44446927919104
TX000000013541,2025-01-05T00:20:37,1237,4,C0009589,T001803,42.32,0,,42.06539150165829,-87.56683359264689,42.10795316393405,-87.60902294423492
TX000000014638,2025-01-05T00:20:45,1245,4,C0016935,T002829,52.64,0,,42.15428744584896,-87.37752005278051,42.13333044305996,-87.33510223721888
TX000000013746,2025-01-05T00:21:08,1268,4,C0010977,T000210,10.39,0,,41.65838021313445,-87.95602399018931,41.72739702267516,-87.99181521058924
TX000000013975,2025-01-05T00:22:10,1330,4,C0012451,T001197,83.56,0,,42.227508666087175,-87.42593853874239,42.160570263681066,-87.4103800941897
TX000000012511,2025-01-05T00:22:33,1353,4,C0003233,T001317,71.36,0,,42.06901968685478,-87.97389252494477,42.03477051437544,-88.03424927326067
TX000000014554,2025-01-05T00:22:43,1363,4,C0016440,T000947,30.41,0,,42.270991998871075,-87.7968942147468,42.237385827776485,-87.85090138029418
TX000000014049,2025-01-05T00:23:50,1430,4,C0012945,T000599,25.98,0,,41.53429294806587,-87.83482425044394,41.53025684425853,-87.80980682116468
