TRANSACTION_ID,TX_DATETIME,TX_TIME_SECONDS,TX_TIME_DAYS,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,TX_FRAUD_SCENARIO,CUSTOMER_LAT,CUSTOMER_LON,TERMINAL_LAT,TERMINAL_LON
TX000000019755,2025-01-07T00:00:02,2,6,C0011142,T001485,29.38,0,,41.93126092824058,-87.62709972564828,41.86463042109226,-87.6440829918237
TX000000018797,2025-01-07T00:00:06,6,6,C0004897,T001867,34.79,0,,42.070867527290126,-87.56309612224507,41.99814231245172,-87.5792877787201
TX000000020115,2025-01-07T00:00:21,21,6,C0013677,T001975,181.79,0,,41.57191670092838,-87.45893747678495,41.6400423802692,-87.41298039839036
TX000000018329,2025-01-07T00:00:24,24,6,C0001865,T002735,31.15,0,,41.78923745588767,-87.59815831568362,41.867990633145,-87.61032486927704
TX000000019148,2025-01-07T00:00:37,37,6,C0007318,T002633,13.76,0,,42.222055674860755,-87.57254707194343,42.25906131562873,-87.49475361471973
TX000000019786,2025-01-07T00:00:46,46,6,C0011338,T001235,15.55,0,,42.197648199025444,-87.68940673390114,42.143317229959024,-87.73569870455196
TX000000019632,2025-01-07T00:02:37,157,6,C0010361,T002088,55.81,0,,41.85425525810295,-87.77841035236617,41.86571051874901,-87.74379987440662
TX000000019259,2025-01-07T00:02:44,164,6,C0008069,T000628,45.66,0,,41.85634072453979,-87.22990313400064,41.83654817466043,-87.33597277180684
TX000000019115,2025-01-07T00:02:45,165,6,C0007061,T002359,19.02,0,,41.93479832849647,-87.93178794052265,41.9867812455437,-87.91365318623795
TX000000018604,2025-01-07T00:03:05,185,6,C0003702,T002090,29.76,0,,41.69281035350028,-87.95636213096454,41.742425906791546,-88.03106556487427
TX000000021077,2025-01-07T00:03:07,187,6,C0019664,T001801,40.85,0,,42.030701383701704,-87.87195491512986,42.08570709633004,-87.83132382325802
TX000000020018,2025-01-07T00:03:27,207,6,C0013029,T002335,39.66,0,,41.47613136795613,-87.49536892089816,41.40319395860752,-87.54855204317066
TX000000020981,2025-01-07T00:03:47,227,6,C0019009,T000172,30.89,0,,42.187963864259714,-87.4805438209701,42.22558265547614,-87.49098939601147
TX000000021057,2025-01-07T00:03:49,229,6,C0019484,T000767,41.32,0,,41.47766299642384,-87.5873549397371,41.468438659682725,-87.51922614758479
TX000000018150,2025-01-07T00:04:09,249,6,C0000662,T002850,75.71,0,,41.894779145285376,-87.7920109477883,41.844730667803624,-87.75540810931325
TX000000018208,2025-01-07T00:04:30,270,6,C0001019,T000208,64.59,0,,41.835309654419845,-87.26256601847932,41.86497496379507,-87.30309046827993
TX000000018097,2025-01-07T00:05:06,306,6,C0000272,T001153,20.08,0,,41.73739825504434,-87.28681227100284,41.73236880395411,-87.40355978054693
TX000000019492,2025-01-07T00:05:24,324,6,C0009598,T002593,18.53,0,,41.73583351744618,-87.54457987032075,41.72834713942832,-87.54306575053434
